Date,MERVAL,FRAN,TECO2,GGAL,COME,ALUA,APBR,TS,PAMP,EDN,BMA,YPFD
3/3/2015,9682.110352,66.550697,53.000000,24.750000,2.302750,8.500000,38.500000,170.449997,6.440000,8.740000,59.450001,312.000000
3/4/2015,9668.370117,67.040001,54.000000,24.950001,2.293580,8.750000,37.000000,168.000000,6.500000,8.600000,61.400002,315.899994
3/5/2015,9939.440430,69.486702,54.450001,25.900000,2.431190,8.919640,36.700001,168.000000,6.900000,9.160000,64.500000,320.000000
3/6/2015,9928.730469,69.682503,54.500000,26.500000,2.422020,9.107140,35.549999,167.949997,7.020000,9.390000,66.400002,310.000000
3/9/2015,10051.719727,72.129204,54.500000,27.000000,2.422020,9.419640,33.500000,172.000000,7.400000,9.380000,66.800003,311.000000
3/10/2015,9832.509766,72.618500,53.000000,27.000000,2.385320,9.375000,31.750000,162.800003,7.190000,8.810000,66.699997,305.500000
3/11/2015,10131.910156,74.380096,54.400002,27.200001,2.577980,9.687500,32.700001,163.250000,7.590000,9.210000,67.000000,312.000000
3/12/2015,10098.419922,75.456703,55.000000,27.750000,2.550460,9.687500,31.000000,163.699997,7.530000,8.820000,66.400002,319.049988
3/13/2015,10245.330078,77.218300,55.000000,27.799999,2.688070,10.000000,29.950001,161.000000,8.150000,9.070000,68.000000,320.000000
3/16/2015,10746.700195,83.188301,59.000000,29.900000,2.752290,10.535700,31.200001,160.949997,8.480000,9.620000,74.000000,335.899994
3/17/2015,10987.330078,88.571098,61.150002,30.900000,2.715600,10.937500,32.599998,159.949997,8.980000,9.690000,78.800003,337.500000
3/18/2015,11275.339844,91.409302,63.000000,31.000000,2.908260,10.982100,34.400002,169.000000,8.920000,10.000000,78.650002,347.000000
3/19/2015,11148.530273,89.941299,61.299999,30.500000,2.926610,10.803600,32.400002,164.000000,9.150000,10.200000,77.500000,346.299988
3/20/2015,11385.379883,87.298798,61.599998,30.600000,3.027520,10.714300,34.000000,168.000000,9.420000,10.900000,76.500000,355.500000
3/25/2015,11166.169922,83.090500,56.799999,29.600000,2.935780,10.446400,36.299999,173.199997,8.810000,10.850000,72.500000,344.950012
3/26/2015,10530.169922,79.175697,53.000000,27.750000,2.724770,9.955360,34.750000,168.000000,8.000000,10.350000,69.000000,330.500000
3/27/2015,10663.469727,78.784203,54.000000,27.850000,2.954130,10.133900,34.150002,168.449997,8.340000,10.250000,70.000000,334.000000
3/30/2015,10955.730469,81.328796,54.200001,29.000000,3.238530,10.401800,36.099998,169.000000,8.370000,10.200000,72.550003,335.600006
3/31/2015,10837.230469,79.762901,55.000000,27.750000,3.275230,10.446400,37.150002,169.800003,8.390000,9.730000,69.949997,331.500000
4/1/2015,11071.679688,80.937302,55.000000,28.150000,3.238530,10.535700,39.000000,168.600006,8.480000,10.100000,71.800003,338.000000
4/6/2015,11439.040039,82.405403,55.000000,28.500000,3.137610,10.625000,41.400002,176.600006,8.710000,10.200000,71.449997,356.899994
4/7/2015,11410.059570,81.230904,53.950001,28.250000,3.055050,10.535700,42.000000,177.000000,8.510000,9.860000,70.599998,358.200012
4/8/2015,11275.009766,80.154404,53.500000,27.500000,3.091740,10.312500,41.200001,175.000000,8.530000,9.850000,69.800003,356.000000
4/9/2015,11509.509766,81.230904,53.500000,27.450001,3.027520,10.000000,44.250000,179.850006,8.460000,10.000000,68.000000,364.000000
4/10/2015,11686.610352,80.154404,53.700001,28.000000,3.073390,9.821430,45.450001,180.000000,8.570000,10.300000,68.300003,372.750000
4/13/2015,11678.469727,78.294899,53.200001,27.400000,3.082570,9.196430,47.650002,175.500000,8.380000,10.050000,67.500000,373.000000
4/14/2015,11914.139648,77.805496,53.950001,27.549999,3.082570,9.598210,49.650002,186.000000,8.240000,9.560000,67.750000,375.500000
4/15/2015,12129.129883,76.826897,51.700001,26.950001,3.192660,9.330360,52.700001,196.100006,8.200000,9.520000,66.800003,374.500000
4/16/2015,12065.870117,77.805496,51.700001,26.900000,3.247710,9.285710,52.599998,193.649994,8.160000,9.150000,67.000000,369.500000
4/17/2015,11920.080078,76.826897,52.000000,26.650000,3.229360,9.285710,52.250000,191.000000,8.030000,9.150000,66.000000,361.500000
4/20/2015,11659.870117,74.086502,51.000000,26.100000,3.110090,8.973210,51.599998,188.000000,7.840000,8.990000,64.099998,351.000000
4/21/2015,11296.139648,75.261002,51.349998,25.950001,3.055050,8.830360,49.599998,180.500000,7.550000,8.400000,63.000000,338.000000
4/22/2015,11687.570313,77.414101,52.000000,26.799999,3.045870,8.919640,52.000000,183.000000,7.810000,8.760000,65.500000,353.500000
4/23/2015,12205.280273,82.209602,52.500000,27.799999,3.073390,9.107140,56.000000,189.000000,8.120000,9.150000,69.000000,360.500000
4/24/2015,12409.389648,80.252296,51.299999,27.650000,3.100920,9.151790,58.849998,188.000000,8.480000,9.200000,68.650002,358.500000
4/27/2015,12052.700195,78.784203,51.450001,26.950001,3.064220,9.196430,54.250000,188.000000,8.300000,8.750000,67.900002,362.500000
4/28/2015,12137.849609,79.273598,51.849998,27.250000,3.064220,9.508930,54.599998,189.000000,8.370000,8.730000,69.000000,363.250000
4/29/2015,12184.559570,77.805496,50.799999,27.299999,3.146790,9.866070,55.599998,186.000000,8.050000,8.590000,67.900002,365.950012
4/30/2015,12050.190430,76.533302,50.000000,26.200001,3.174310,9.732140,55.700001,183.500000,7.780000,8.510000,66.000000,361.000000
5/4/2015,12347.169922,75.309898,49.750000,26.549999,3.284400,9.687500,57.400002,188.600006,8.340000,8.620000,66.699997,367.000000
5/5/2015,12421.679688,73.695099,49.700001,25.549999,3.311930,9.687500,59.900002,184.000000,8.290000,8.920000,64.500000,368.500000
5/6/2015,12135.280273,72.226997,49.849998,24.900000,3.238530,9.553570,57.000000,184.800003,7.970000,8.980000,63.000000,366.000000
5/7/2015,12124.620117,71.346199,50.400002,25.150000,3.201830,9.375000,58.099998,180.800003,7.880000,8.950000,63.500000,361.799988
5/8/2015,12205.089844,72.667397,50.250000,25.650000,3.211010,9.464290,58.099998,182.899994,8.010000,9.040000,65.000000,364.000000
5/11/2015,12105.759766,73.010002,51.000000,26.500000,3.119270,9.241070,57.700001,180.000000,7.840000,9.070000,65.250000,358.000000
5/12/2015,12237.660156,72.324898,49.700001,26.299999,3.192660,9.330360,58.000000,183.000000,7.940000,9.050000,64.800003,369.500000
5/13/2015,12192.150391,73.205704,50.000000,26.400000,3.110090,9.464290,58.250000,185.500000,7.790000,8.870000,64.699997,362.000000
5/14/2015,12344.719727,72.814201,50.000000,26.799999,3.165140,9.375000,59.500000,187.600006,7.850000,9.060000,66.599998,364.000000
5/15/2015,12375.820313,72.422798,50.500000,26.299999,3.183490,9.642860,60.250000,187.000000,7.800000,9.450000,64.500000,361.450012
5/18/2015,12097.379883,71.444099,49.950001,26.750000,3.128440,9.598210,57.200001,182.250000,7.750000,9.510000,65.000000,352.399994
5/19/2015,11663.360352,70.759003,49.000000,26.299999,2.972480,9.630000,53.400002,174.500000,7.500000,9.400000,63.799999,346.500000
5/20/2015,11728.169922,70.710098,49.299999,26.200001,3.009170,9.680000,54.400002,175.000000,7.400000,9.410000,64.699997,345.500000
5/21/2015,11700.650391,68.850601,49.000000,25.650000,2.871560,9.630000,56.000000,177.050003,7.140000,9.030000,63.000000,340.000000
5/22/2015,11459.530273,68.214401,48.349998,25.299999,2.844040,9.450000,53.950001,177.199997,7.010000,8.700000,62.500000,335.450012
5/26/2015,10838.139648,66.257004,47.299999,24.400000,2.651380,8.680000,49.450001,169.399994,6.860000,8.450000,60.950001,324.000000
5/27/2015,10924.839844,64.691200,47.000000,24.549999,2.660550,8.840000,50.500000,170.000000,6.860000,8.400000,60.500000,323.000000
5/28/2015,10971.830078,65.376198,46.349998,24.350000,2.963300,8.710000,50.650002,169.000000,6.720000,8.470000,60.450001,324.000000
5/29/2015,10800.860352,62.733799,46.299999,23.600000,2.889910,8.860000,48.500000,168.000000,6.680000,8.500000,59.000000,326.000000
6/1/2015,10758.370117,63.223099,45.099998,23.750000,2.834860,8.870000,48.500000,166.000000,6.650000,8.390000,58.250000,323.799988
6/2/2015,11484.650391,70.563301,47.799999,26.000000,2.944950,9.200000,52.500000,174.500000,7.250000,8.840000,64.050003,335.799988
6/3/2015,11200.320313,66.697502,47.000000,25.150000,2.825690,9.100000,51.299999,173.899994,6.900000,8.700000,61.500000,328.000000
6/4/2015,11245.929688,68.605904,47.049999,26.299999,2.844040,9.290000,50.150002,168.750000,7.190000,8.940000,63.349998,332.500000
6/5/2015,11215.759766,67.529404,46.500000,25.900000,2.770640,9.290000,50.500000,168.000000,7.090000,8.900000,63.000000,334.000000
6/8/2015,11200.759766,65.963402,46.250000,25.400000,2.788990,9.150000,51.000000,168.500000,7.000000,8.900000,61.000000,334.500000
6/9/2015,11382.009766,66.844299,46.250000,25.400000,2.770640,9.130000,52.900002,168.500000,7.140000,8.900000,62.000000,339.000000
6/10/2015,11364.769531,67.040001,46.450001,25.000000,2.715600,9.170000,52.900002,174.800003,7.080000,8.600000,60.000000,338.000000
6/11/2015,11363.860352,65.669800,46.000000,25.400000,2.724770,9.100000,53.200001,169.750000,7.100000,8.720000,60.200001,338.000000
6/12/2015,11364.049805,67.529404,45.849998,24.950001,2.743120,9.000000,53.450001,172.500000,7.100000,8.840000,60.000000,337.000000
6/15/2015,11221.580078,65.082603,45.700001,24.500000,2.623850,8.800000,53.950001,169.000000,6.850000,8.600000,59.000000,333.000000
6/16/2015,11343.790039,64.593300,45.349998,24.450001,2.605500,8.740000,56.500000,171.899994,6.700000,8.730000,57.900002,328.000000
6/17/2015,11151.459961,62.538101,45.000000,23.049999,2.449540,8.350000,57.299999,172.000000,6.460000,8.300000,56.000000,321.000000
6/18/2015,11263.730469,61.950802,44.450001,22.900000,2.477060,8.090000,58.849998,175.300003,6.350000,8.200000,54.500000,327.000000
6/19/2015,11221.669922,63.614601,44.500000,23.100000,2.541280,8.050000,57.500000,173.000000,6.460000,8.200000,55.799999,328.500000
6/22/2015,11582.650391,68.018700,46.000000,24.500000,2.697250,8.400000,57.700001,175.000000,6.970000,8.610000,58.900002,345.500000
6/23/2015,11527.730469,67.529404,46.750000,24.150000,2.697250,8.440000,57.549999,174.000000,7.000000,8.450000,58.299999,344.250000
6/24/2015,11553.400391,67.186798,46.299999,23.900000,2.633030,8.400000,58.349998,176.000000,6.960000,8.430000,57.000000,346.000000
6/25/2015,11453.259766,69.486702,46.000000,24.600000,2.577980,8.400000,56.150002,176.000000,7.020000,8.500000,58.099998,348.149994
6/26/2015,11684.419922,69.388802,47.000000,24.799999,2.715600,8.480000,59.000000,177.000000,7.000000,8.500000,59.750000,345.399994
6/29/2015,11305.519531,65.963402,45.400002,23.750000,2.669720,8.200000,56.500000,172.600006,6.780000,8.250000,57.000000,341.000000
6/30/2015,11656.809570,68.116600,46.799999,24.600000,2.844040,8.470000,58.150002,175.500000,7.070000,8.250000,59.599998,353.000000
7/1/2015,11670.910156,68.116600,48.000000,24.400000,2.899080,8.540000,56.900002,173.500000,7.300000,8.630000,60.000000,355.750000
7/2/2015,11809.200195,68.508003,47.700001,24.650000,2.954130,8.720000,57.500000,173.500000,7.480000,8.800000,60.000000,361.000000
7/3/2015,11766.120117,69.242104,46.500000,24.900000,2.926610,8.830000,55.750000,171.000000,7.700000,8.850000,59.000000,356.000000
7/6/2015,11789.219727,69.388802,47.200001,25.600000,2.926610,9.080000,54.150002,169.500000,7.880000,8.800000,59.549999,356.500000
7/7/2015,11842.549805,69.682503,48.000000,25.900000,2.926610,9.120000,54.950001,169.500000,7.800000,8.760000,60.250000,351.950012
7/8/2015,11511.299805,68.508003,46.000000,25.250000,2.844040,8.850000,52.650002,167.500000,7.590000,8.550000,60.500000,338.899994
7/10/2015,11690.009766,70.318604,47.750000,26.000000,2.844040,8.950000,54.799999,168.500000,7.670000,8.650000,62.200001,338.000000
7/13/2015,11949.139648,73.010002,48.400002,26.799999,2.926610,9.000000,56.150002,171.500000,8.040000,8.810000,64.099998,336.950012
7/14/2015,12263.150391,75.358803,48.799999,27.500000,3.110090,9.080000,57.000000,171.600006,8.300000,9.230000,65.800003,351.700012
7/15/2015,12301.860352,75.848198,49.250000,28.150000,3.146790,9.220000,55.549999,169.100006,8.720000,9.450000,66.449997,344.000000
7/16/2015,12438.320313,78.294899,49.500000,28.500000,3.165140,9.500000,55.200001,171.500000,9.000000,9.850000,67.199997,340.200012
7/17/2015,12377.740234,78.294899,49.000000,28.250000,3.275230,9.510000,53.000000,168.199997,9.170000,9.960000,66.750000,341.500000
7/20/2015,11981.570313,73.890800,47.000000,27.299999,3.247710,9.450000,50.450001,167.800003,8.800000,9.450000,63.000000,334.000000
7/21/2015,12146.860352,75.652397,46.049999,27.650000,3.238530,9.480000,51.599998,173.949997,8.890000,9.500000,63.500000,335.000000
7/22/2015,11682.299805,71.933403,45.500000,26.500000,3.100920,9.330000,48.500000,167.699997,8.450000,9.240000,61.349998,335.000000
7/23/2015,11625.230469,71.052597,45.500000,26.400000,3.201830,9.230000,47.400002,169.000000,8.500000,9.100000,60.099998,329.149994
7/24/2015,10904.070313,66.061302,42.900002,24.350000,3.027520,8.450000,44.400002,160.300003,7.920000,8.450000,56.000000,317.000000
7/27/2015,10588.059570,64.691200,42.500000,23.650000,2.917430,8.330000,41.000000,160.000000,7.940000,8.460000,54.900002,308.000000
7/28/2015,10939.530273,65.082603,42.599998,24.049999,3.027520,8.720000,44.349998,170.449997,8.100000,8.550000,56.099998,305.000000
7/29/2015,11313.700195,65.229401,42.750000,24.799999,3.110090,8.920000,47.799999,173.000000,8.270000,8.780000,56.500000,316.000000
7/30/2015,11224.559570,66.061302,43.000000,25.850000,3.137610,8.770000,46.049999,167.000000,8.270000,8.650000,57.500000,309.500000
7/31/2015,11101.019531,65.571999,43.000000,25.100000,3.119270,8.600000,45.700001,166.000000,8.200000,8.650000,56.799999,305.500000
8/3/2015,10899.440430,66.452797,43.000000,25.600000,3.064220,8.450000,42.900002,163.300003,8.050000,8.310000,58.150002,302.000000
8/4/2015,10808.509766,65.474098,42.900002,24.900000,3.073390,8.250000,43.099998,166.000000,8.010000,8.010000,55.750000,300.899994
8/5/2015,10911.660156,66.550697,44.500000,25.700001,3.064220,8.280000,42.700001,160.899994,8.110000,8.050000,57.700001,308.000000
8/6/2015,11259.070313,70.563301,47.250000,27.299999,3.128440,8.100000,43.299999,171.500000,8.510000,8.240000,60.599998,316.500000
8/7/2015,11167.450195,74.380096,46.000000,27.799999,3.110090,8.100000,41.099998,167.000000,8.540000,8.450000,61.500000,313.799988
8/10/2015,11830.190430,80.252296,48.950001,29.150000,3.284400,8.400000,43.400002,179.000000,9.040000,9.200000,66.300003,332.450012
8/11/2015,11598.429688,78.294899,46.549999,28.100000,3.183490,8.290000,42.500000,179.000000,8.800000,8.900000,64.400002,336.000000
8/12/2015,11635.790039,76.826897,45.349998,28.100000,3.183490,8.150000,43.250000,181.000000,8.990000,8.850000,65.000000,328.750000
8/13/2015,11674.879883,80.447998,45.200001,28.799999,3.192660,8.270000,41.500000,179.000000,9.100000,8.900000,68.300003,332.799988
8/14/2015,11452.990234,77.609802,44.599998,27.950001,3.128440,8.310000,41.000000,177.500000,9.130000,8.750000,65.500000,322.000000
8/18/2015,11226.299805,75.554604,43.500000,27.650000,3.055050,8.100000,39.400002,172.500000,8.900000,8.680000,63.299999,322.000000
8/19/2015,10954.219727,72.912102,43.049999,26.400000,3.009170,8.050000,37.900002,170.050003,8.850000,8.600000,61.500000,314.000000
8/20/2015,10862.919922,72.422798,43.099998,26.000000,2.944950,7.990000,38.900002,168.100006,8.750000,8.560000,60.000000,305.950012
8/21/2015,10495.440430,70.465401,43.349998,24.900000,2.770640,7.500000,36.900002,170.899994,8.430000,8.500000,59.900002,297.000000
8/24/2015,9833.200195,65.767700,40.599998,23.700001,2.568810,7.130000,34.000000,159.000000,8.000000,8.150000,55.799999,276.000000
8/25/2015,9777.730469,65.865601,40.700001,23.799999,2.568810,7.150000,34.500000,155.000000,8.000000,8.000000,56.700001,265.000000
8/26/2015,10290.169922,70.416496,44.400002,26.000000,2.733940,7.220000,35.049999,165.000000,8.420000,8.760000,60.500000,273.500000
8/27/2015,10922.849609,74.575897,43.599998,27.000000,2.935780,7.150000,40.299999,179.199997,8.890000,9.020000,62.099998,288.000000
8/28/2015,10961.500000,76.288597,44.200001,27.000000,2.917430,7.350000,40.299999,181.000000,8.900000,9.000000,62.849998,288.000000
8/31/2015,11032.870117,76.337502,44.200001,26.450001,2.908260,7.480000,41.000000,184.850006,8.900000,9.100000,63.000000,298.000000
9/1/2015,10736.509766,72.422798,43.000000,26.000000,2.834860,7.290000,38.200001,179.500000,8.820000,9.100000,60.799999,293.000000
9/2/2015,10800.179688,72.520699,43.000000,26.049999,2.862390,7.250000,38.500000,179.750000,8.880000,9.070000,61.000000,297.000000
9/3/2015,10990.429688,74.233398,44.099998,26.850000,2.862390,7.340000,38.900002,183.500000,9.180000,9.170000,62.000000,301.000000
9/4/2015,10928.620117,74.918404,44.099998,26.950001,2.899080,7.200000,37.000000,179.500000,9.230000,9.160000,63.000000,305.000000
9/7/2015,10928.459961,75.358803,43.900002,27.250000,2.889910,7.330000,36.450001,178.949997,9.240000,9.050000,63.599998,302.500000
9/8/2015,11177.360352,78.294899,45.099998,28.299999,2.899080,7.400000,37.700001,180.500000,9.440000,9.350000,65.400002,308.000000
9/9/2015,11158.650391,79.077797,44.000000,28.650000,2.807340,7.600000,36.799999,178.000000,9.600000,9.520000,66.050003,308.000000
9/10/2015,11069.480469,79.665001,44.500000,28.850000,2.798170,7.650000,34.900002,180.000000,9.500000,9.600000,66.849998,309.750000
9/11/2015,10887.940430,79.762901,46.000000,28.900000,2.761470,7.500000,32.549999,177.300003,9.400000,9.440000,67.099998,307.000000
9/14/2015,10701.360352,78.784203,45.200001,28.400000,2.706420,7.350000,33.349998,174.000000,9.190000,9.300000,65.099998,293.000000
9/15/2015,10660.730469,78.539597,44.849998,28.299999,2.715600,7.200000,32.450001,178.500000,9.280000,9.370000,65.000000,285.000000
9/16/2015,10701.959961,78.294899,44.000000,27.500000,2.733940,7.380000,34.700001,181.100006,9.000000,9.260000,63.400002,286.000000
9/17/2015,10800.269531,77.805496,44.900002,27.000000,2.752290,7.450000,34.500000,185.000000,9.520000,9.560000,62.000000,290.000000
9/18/2015,10555.280273,76.826897,44.000000,27.150000,2.706420,7.490000,32.299999,180.000000,9.410000,9.320000,60.700001,276.500000
9/21/2015,10276.799805,74.869499,43.150002,26.400000,2.568810,7.340000,31.600000,180.050003,9.240000,9.250000,58.849998,258.000000
9/22/2015,9654.080078,70.465401,41.000000,24.500000,2.495410,7.040000,28.600000,170.000000,8.800000,8.900000,54.450001,241.000000
9/23/2015,9521.269531,68.508003,41.000000,24.049999,2.550460,6.880000,27.900000,165.000000,9.000000,9.000000,52.200001,231.500000
9/24/2015,9288.410156,67.529404,40.250000,23.700001,2.403670,6.820000,26.850000,160.000000,9.000000,9.280000,52.400002,219.000000
9/25/2015,9799.309570,73.401497,40.900002,25.200001,2.568810,7.650000,27.750000,170.000000,9.110000,9.580000,56.000000,227.000000
9/28/2015,9411.370117,69.976097,38.500000,24.000000,2.614680,7.910000,25.400000,165.250000,8.550000,9.120000,52.700001,209.000000
9/29/2015,9659.570313,70.465401,40.799999,25.200001,2.779820,8.190000,26.700001,167.750000,8.500000,8.910000,54.000000,211.500000
9/30/2015,9814.620117,70.759003,40.799999,24.850000,2.926610,8.400000,29.250000,167.000000,8.400000,8.650000,54.650002,214.000000
10/1/2015,9600.969727,66.844299,39.250000,23.799999,2.825690,8.450000,29.150000,169.250000,8.100000,8.400000,51.000000,207.000000
10/2/2015,10189.500000,68.018700,39.750000,24.850000,2.844040,8.620000,32.750000,183.000000,8.500000,8.700000,52.000000,219.500000
10/5/2015,10524.500000,69.486702,41.500000,25.000000,2.844040,8.720000,34.500000,188.000000,8.750000,8.500000,53.900002,233.500000
10/6/2015,10694.839844,67.529404,40.599998,24.650000,2.779820,8.720000,36.500000,189.399994,8.630000,8.500000,52.500000,246.000000
10/7/2015,10919.379883,71.444099,40.500000,26.000000,2.788990,8.750000,36.799999,185.550003,8.500000,9.000000,55.549999,263.899994
10/8/2015,11278.269531,75.848198,40.500000,27.000000,2.807340,8.640000,38.599998,193.500000,8.690000,8.970000,60.000000,271.000000
10/9/2015,11166.370117,74.869499,41.000000,26.850000,2.752290,8.660000,38.150002,193.000000,8.800000,8.900000,59.500000,264.000000
10/13/2015,10762.459961,75.358803,40.099998,27.700001,2.706420,8.450000,34.200001,190.500000,9.130000,8.550000,61.500000,244.000000
10/14/2015,10873.269531,75.848198,41.000000,27.799999,2.715600,8.200000,34.750000,194.649994,9.300000,8.440000,60.900002,245.000000
10/15/2015,11108.860352,76.826897,41.500000,28.700001,2.816510,8.200000,36.000000,197.000000,9.370000,8.510000,62.000000,246.000000
10/16/2015,11177.049805,80.105499,41.049999,29.100000,2.844040,7.970000,35.750000,194.000000,9.750000,8.690000,64.599998,248.000000
10/19/2015,11067.860352,78.833199,40.200001,29.200001,2.853210,8.000000,35.099998,189.000000,9.970000,8.560000,62.500000,241.899994
10/20/2015,11068.540039,79.958702,40.599998,29.100000,2.834860,8.230000,35.400002,184.000000,9.910000,8.610000,63.000000,242.000000
10/21/2015,10824.459961,78.588501,40.500000,28.750000,2.825690,7.900000,34.099998,179.000000,9.760000,8.630000,62.000000,237.000000
10/22/2015,11132.070313,81.622398,40.900002,28.900000,2.853210,8.180000,35.799999,180.000000,9.910000,9.060000,61.700001,250.000000
10/23/2015,11329.280273,85.145699,41.500000,30.049999,2.862390,8.150000,35.500000,180.500000,10.700000,9.800000,64.199997,256.899994
10/26/2015,11828.179688,93.562401,46.299999,33.150002,3.000000,8.690000,34.250000,175.000000,12.100000,11.700000,75.250000,271.000000
10/27/2015,11693.809570,94.687897,47.599998,33.000000,3.018350,8.990000,32.849998,170.100006,12.350000,11.700000,75.000000,259.000000
10/28/2015,12333.070313,105.209000,51.250000,36.500000,3.110090,9.870000,33.250000,173.000000,12.700000,13.400000,85.000000,277.000000
10/29/2015,12206.059570,101.782997,52.500000,35.900002,3.045870,9.750000,32.500000,170.050003,12.950000,12.800000,84.000000,280.850006
10/30/2015,12461.250000,102.028000,53.049999,36.200001,3.137610,9.950000,33.299999,173.850006,13.200000,12.800000,84.000000,290.000000
11/2/2015,12511.280273,101.293999,54.500000,35.500000,3.137610,10.250000,33.750000,174.000000,13.300000,12.200000,82.900002,294.000000
11/3/2015,12813.349609,98.553703,53.500000,34.700001,3.146790,10.550000,37.700001,180.899994,12.800000,11.900000,79.750000,298.000000
11/4/2015,12799.099609,100.707001,51.500000,35.200001,3.183490,10.800000,36.250000,177.000000,13.000000,12.300000,83.000000,300.000000
11/5/2015,12899.459961,103.300003,52.000000,35.250000,3.266060,10.850000,36.250000,180.000000,13.100000,12.500000,84.000000,299.000000
11/9/2015,12871.219727,105.209000,52.000000,36.299999,3.266060,11.000000,35.450001,180.000000,13.000000,12.700000,85.000000,294.000000
11/10/2015,13053.580078,106.089996,51.750000,37.400002,3.321100,11.000000,35.700001,180.000000,13.500000,13.000000,86.599998,299.000000
11/11/2015,13159.669922,105.209000,53.000000,37.700001,3.394500,11.650000,35.200001,178.500000,14.050000,13.400000,87.250000,296.000000
11/12/2015,13181.889648,106.725998,52.549999,37.549999,3.513760,11.850000,34.299999,176.000000,14.500000,13.900000,88.500000,290.000000
11/13/2015,13182.719727,107.166000,52.150002,37.849998,3.541280,11.750000,33.299999,179.399994,14.700000,14.100000,90.000000,292.500000
11/16/2015,13749.150391,111.570000,54.200001,39.599998,3.568810,12.250000,36.200001,188.000000,14.600000,14.300000,95.000000,305.000000
11/17/2015,13746.009766,111.570000,55.000000,40.549999,3.458720,12.200000,36.400002,185.000000,14.650000,13.900000,98.699997,298.000000
11/18/2015,13773.889648,112.450996,55.500000,40.400002,3.449540,11.950000,37.400002,189.000000,14.650000,13.600000,96.500000,296.000000
11/19/2015,13776.679688,112.549004,55.000000,40.250000,3.422020,11.800000,37.700001,189.000000,14.650000,13.900000,95.000000,302.000000
11/20/2015,14173.870117,119.400002,56.950001,41.700001,3.532110,12.200000,39.000000,188.500000,15.400000,14.550000,99.400002,300.000000
11/24/2015,13393.580078,103.985001,52.000000,37.200001,3.357800,11.500000,40.700001,184.000000,13.000000,12.700000,87.800003,278.000000
11/25/2015,12849.580078,98.847298,49.000000,35.150002,3.348620,11.700000,37.349998,182.000000,12.300000,12.800000,82.000000,269.000000
11/26/2015,13165.400391,104.230003,51.799999,37.000000,3.376150,12.300000,37.450001,184.000000,12.200000,12.950000,85.000000,280.000000
11/27/2015,13068.770020,104.230003,51.799999,37.000000,3.376150,12.300000,37.450001,184.000000,12.200000,12.950000,85.000000,280.000000
11/30/2015,12972.139648,104.719002,50.250000,37.049999,3.293580,12.550000,35.349998,187.000000,12.800000,12.600000,84.750000,267.000000
12/1/2015,12826.129883,102.762001,51.200001,36.400002,3.266060,12.350000,35.000000,187.000000,12.700000,12.200000,86.000000,261.500000
12/2/2015,12706.040039,100.805000,50.500000,35.950001,3.247710,12.300000,35.099998,182.000000,12.300000,11.700000,84.199997,261.000000
12/3/2015,12919.559570,97.966499,49.750000,35.299999,3.284400,12.300000,38.549999,185.750000,12.050000,11.550000,82.500000,258.000000
12/4/2015,13070.629883,99.630203,52.000000,36.849998,3.339450,12.950000,36.599998,184.000000,12.500000,12.050000,86.000000,265.000000
12/9/2015,13302.889648,101.782997,49.500000,38.250000,3.385320,13.300000,37.099998,181.000000,13.400000,13.000000,87.900002,256.000000
12/10/2015,13106.530273,97.966499,48.500000,37.450001,3.376150,13.100000,36.099998,183.750000,13.650000,13.100000,85.000000,253.000000
12/11/2015,12779.230469,95.911201,47.400002,36.900002,3.284400,12.900000,35.150002,179.899994,12.650000,12.250000,82.500000,245.000000
12/14/2015,12337.320313,92.975197,47.049999,34.900002,3.192660,12.700000,34.200001,176.500000,12.000000,12.350000,78.900002,235.000000
12/15/2015,12307.129883,91.996498,45.700001,35.400002,3.183490,12.700000,33.950001,171.000000,12.000000,12.300000,78.449997,237.000000
12/16/2015,12036.129883,91.996498,44.700001,34.799999,3.091740,12.700000,32.950001,166.500000,11.750000,12.100000,78.000000,233.000000
12/17/2015,11938.330078,95.421898,46.450001,35.950001,3.018350,11.750000,31.900000,162.000000,12.400000,12.350000,81.500000,231.000000
12/18/2015,11404.559570,88.864700,45.900002,34.299999,2.954130,11.450000,30.299999,160.500000,11.750000,12.300000,76.500000,218.000000
12/21/2015,11112.849609,85.145699,46.900002,33.750000,2.972480,11.050000,28.750000,159.000000,11.200000,12.000000,73.500000,219.750000
12/22/2015,11439.480469,86.613701,46.000000,35.049999,3.091740,11.000000,30.350000,163.899994,11.500000,12.000000,76.500000,220.000000
12/23/2015,12040.849609,89.941299,47.500000,36.700001,3.201830,11.850000,31.549999,175.000000,12.300000,12.300000,80.699997,231.500000
12/28/2015,11713.780273,87.592400,47.000000,35.599998,3.128440,11.600000,30.450001,170.000000,11.850000,12.300000,78.000000,230.000000
12/29/2015,11698.429688,88.571098,46.500000,36.549999,3.183490,11.500000,30.049999,169.000000,11.700000,12.000000,79.000000,226.000000
12/30/2015,11675.179688,89.060402,46.000000,36.799999,3.284400,11.750000,29.799999,162.500000,11.600000,12.450000,80.000000,219.949997
1/4/2016,11517.620117,86.026497,43.000000,35.900002,3.311930,11.450000,30.000000,162.000000,11.050000,12.000000,79.500000,220.000000
1/5/2016,11527.219727,87.543503,46.000000,36.349998,3.330280,11.400000,29.650000,164.250000,11.000000,12.050000,80.750000,218.949997
1/6/2016,11423.330078,89.060402,46.500000,36.400002,3.302750,10.900000,28.799999,161.000000,11.250000,12.200000,82.500000,215.050003
